city,zone,label,lat,lon,capacity,occupancy
Visakhapatnam,Bheemili,Sri Prakash School,17.85552,83.38951,1944,0
Visakhapatnam,Bheemili,District Institute of Education & Training (DIET) - Bheemili,17.88846,83.45056,858,0
Visakhapatnam,Bheemili,"Government Hospital , Beemili",17.88812,83.45149,337,0
Visakhapatnam,Visakhapatnam E,Designated Hospital (Visakhapatnam E),17.72911,83.33371,690,0
Visakhapatnam,Visakhapatnam E,Designated Hospital (Visakhapatnam E),17.72784,83.33211,194,0
Visakhapatnam,Visakhapatnam E,Designated Hospital (Visakhapatnam E),17.72719,83.33316,319,0
Visakhapatnam,Visakhapatnam E,VIPS College,17.74648,83.32768,193,0
Visakhapatnam,Visakhapatnam E,TTD Kalyana Mandapam,17.74082,83.33415,2454,0
Visakhapatnam,Visakhapatnam E,Seventh Day Adventist School,17.74051,83.33221,772,0
Visakhapatnam,Visakhapatnam E,AS Raja Womens College,17.74122,83.33768,2225,0
Visakhapatnam,Visakhapatnam E,Bhashyam Public School,17.74125,83.3395,62,0
Visakhapatnam,Visakhapatnam E,Samata College,17.74252,83.33889,134,0
Visakhapatnam,Visakhapatnam E,MVP Public School,17.7424,83.33951,980,0
Visakhapatnam,Visakhapatnam E,M.V.P. Hospital,17.74215,83.33518,55,0
Visakhapatnam,Visakhapatnam E,Little Angels School,17.7435,83.33322,789,0
Visakhapatnam,Visakhapatnam E,satya sai baba,17.73828,83.3348,1273,0
Visakhapatnam,Visakhapatnam E,KDPM high school,17.72929,83.3386,215,0
Visakhapatnam,Visakhapatnam E,Pradhama,17.74778,83.3323,237,0
Visakhapatnam,Visakhapatnam E,Gayatri Vidya Parishad,17.74055,83.33538,363,0
Visakhapatnam,Visakhapatnam E,Rani Chandramathi Hospital,17.72911,83.33662,5556,0
Visakhapatnam,Visakhapatnam E,IIAM,17.74146,83.33693,1544,0
Visakhapatnam,Visakhapatnam E,Ralla Bella,17.74362,83.33103,51,0
Visakhapatnam,Visakhapatnam S,Government Municipal School,17.72184,83.30963,518,0
Visakhapatnam,Visakhapatnam S,Raghu Jr. College,17.72186,83.31043,62,0
Visakhapatnam,Visakhapatnam S,King George Hospital,17.70824,83.3056,3054,0
Visakhapatnam,Visakhapatnam S,Sevenhills Hospital Ltd.,17.71725,83.30957,112,0
Visakhapatnam,Visakhapatnam S,Bethany School,17.7212,83.31459,85,0
Visakhapatnam,Visakhapatnam S,Narayana IIT Campus,17.72483,83.31237,78,0
Visakhapatnam,Visakhapatnam S,Government Degree Women's Collge,17.72024,83.30401,2356,0
Visakhapatnam,Visakhapatnam S,Designated School (Visakhapatnam S),17.71308,83.30213,55,0
Visakhapatnam,Visakhapatnam S,st. anthony primary and high school,17.71431,83.30675,916,0
Visakhapatnam,Visakhapatnam S,Designated School (Visakhapatnam S),17.71903,83.30644,182,0
Visakhapatnam,Visakhapatnam S,Pydah Degree college,17.71868,83.30703,160,0
Visakhapatnam,Visakhapatnam S,Narayana IIT Campus,17.72415,83.30931,87,0
Visakhapatnam,Visakhapatnam S,Sri Prakash,17.72424,83.31384,55,0
Visakhapatnam,Visakhapatnam S,Vemana Mandiram,17.72412,83.31036,76,0
Visakhapatnam,Visakhapatnam S,Waltair Club,17.72087,83.31652,903,0
Visakhapatnam,Visakhapatnam S,Narayana school,17.72353,83.31294,83,0
Visakhapatnam,Visakhapatnam S,Designated School (Visakhapatnam S),17.71962,83.28458,4549,0
Visakhapatnam,Visakhapatnam S,St. Joseph's College for Women,17.71855,83.28747,10011,0
Visakhapatnam,Visakhapatnam S,Alluri Sitaramaraju Vignana Kendram,17.71773,83.30427,1910,0
Visakhapatnam,Visakhapatnam S,Queen Marys Government Girls High School,17.69381,83.29149,1147,0
Visakhapatnam,Visakhapatnam S,Mrs. A. V. N. College,17.70423,83.30109,8414,0
Visakhapatnam,Visakhapatnam S,St Aloysius' Anglo-Indian High School,17.69241,83.29329,1415,0
Visakhapatnam,Visakhapatnam S,Fort Catholic Girls School,17.69279,83.29267,488,0
Visakhapatnam,Visakhapatnam S,St. Brigid's Convent,17.69437,83.29419,81,0
Visakhapatnam,Visakhapatnam S,Samajika Bhavanam,17.70096,83.29417,282,0
Visakhapatnam,Visakhapatnam S,Central Institute of Fisheries Nautical & Engineering Training,17.70093,83.30284,1667,0
Visakhapatnam,Visakhapatnam,Krishna College,17.74053,83.3216,4653,0
Visakhapatnam,Visakhapatnam,Sri Sarada Vidya Nilayam,17.73562,83.31381,237,0
Visakhapatnam,Visakhapatnam,Sri Prakash Vidyaniketan,17.74008,83.31241,488,0
Visakhapatnam,Visakhapatnam,SFS School,17.74166,83.31284,6016,0
Visakhapatnam,Visakhapatnam,VIPS College,17.74648,83.32768,193,0
Visakhapatnam,Visakhapatnam,TTD Kalyana Mandapam,17.74082,83.33415,2454,0
Visakhapatnam,Visakhapatnam,Seventh Day Adventist School,17.74051,83.33221,772,0
Visakhapatnam,Visakhapatnam,M.V.P. Hospital,17.74215,83.33518,55,0
Visakhapatnam,Visakhapatnam,Little Angels School,17.7435,83.33322,789,0
Visakhapatnam,Visakhapatnam,satya sai baba,17.73828,83.3348,1273,0
Visakhapatnam,Visakhapatnam,Municipal High School,17.73706,83.30145,532,0
Visakhapatnam,Visakhapatnam,Pradhama,17.74778,83.3323,237,0
Visakhapatnam,Visakhapatnam,Apollo Hospital,17.76119,83.31771,1468,0
Visakhapatnam,Visakhapatnam,V.B.V High School,17.73727,83.30853,415,0
Visakhapatnam,Visakhapatnam,NMC High School,17.73685,83.31023,732,0
Visakhapatnam,Visakhapatnam,Thothagaruvu ZPHS Government school,17.76187,83.32153,3089,0
Visakhapatnam,Visakhapatnam,Visakha Institute of Medical Sciences,17.76013,83.32721,24791,0
Visakhapatnam,Visakhapatnam,Care Hospital,17.76185,83.31542,831,0
Visakhapatnam,Visakhapatnam,Ralla Bella,17.74362,83.33103,51,0
Visakhapatnam,Visakhapatnam V,Narayana Junior College,17.74385,83.23423,489,0
Visakhapatnam,Visakhapatnam V,Designated School (Visakhapatnam V),17.71962,83.28458,4549,0
Visakhapatnam,Visakhapatnam V,Sri Chaitanya Junior College,17.74268,83.23359,227,0
Visakhapatnam,Visakhapatnam V,Government Polytechnic,17.73999,83.26904,17307,0
Visakhapatnam,Visakhapatnam V,Govt ITI,17.73705,83.26839,9081,0
Visakhapatnam,Visakhapatnam V,Government Institute Of Chemical Engineering,17.73828,83.26728,3677,0
Visakhapatnam,Visakhapatnam V,Designated College (Visakhapatnam V),17.72627,83.25771,45500,0
Visakhapatnam,Visakhapatnam V,Saint Ann's School Grounds,17.74483,83.23268,977,0
Visakhapatnam,Visakhapatnam V,Designated School (Visakhapatnam V),17.73753,83.2591,2853,0
Visakhapatnam,Gajuwaka,Adarsha CBSE School,17.67792,83.20043,5196,0
Visakhapatnam,Gajuwaka,"St. Joseph's Sec., School",17.68685,83.24154,290,0
Visakhapatnam,Gajuwaka,Saraswati School,17.68492,83.23731,68,0
Visakhapatnam,Gajuwaka,Designated School (Gajuwaka),17.68738,83.23641,110,0
Visakhapatnam,Gajuwaka,Designated School (Gajuwaka),17.68523,83.23713,69,0
Visakhapatnam,Gajuwaka,Designated School (Gajuwaka),17.68459,83.2372,63,0
Visakhapatnam,Gajuwaka,Designated College (Gajuwaka),17.67062,83.21617,14416,0
Visakhapatnam,Gajuwaka,Designated College (Gajuwaka),17.68709,83.22289,5401,0
Visakhapatnam,Gajuwaka,zp high school,17.68922,83.2125,3424,0
Visakhapatnam,Gajuwaka,Designated Community Centre (Gajuwaka),17.6846,83.24137,176,0
Visakhapatnam,Gajuwaka,St.Ann's Jubilee Memorial Hospital,17.68432,83.23769,146,0
Visakhapatnam,Gajuwaka,vombay colony,17.67207,83.21871,200,0
Visakhapatnam,Gajuwaka,Vamana ITI,17.66787,83.21087,6880,0
Visakhapatnam,Gajuwaka,Oak,17.67565,83.19827,1038,0
Visakhapatnam,Gajuwaka,Timpany School,17.67572,83.19728,2814,0
Visakhapatnam,Gajuwaka,Designated School (Gajuwaka),17.66616,83.20227,4233,0
Kochi,Vypeen,St marys LP school murikkumpadam,9.99002,76.23899,61,0
Kochi,Vypeen,Nusrathal Islam Madrasa Hall,9.9939,76.23569,491,0
Kochi,Vypeen,Designated Community Centre (Vypeen),10.02576,76.23065,137,0
Kochi,Vypeen,Govt. Institute of Fashion Design,10.05052,76.21673,423,0
Kochi,Vypeen,"Government Higher Secondary School, Elankunnapuzha",10.02978,76.23137,3367,0
Kochi,Vypeen,Kristu Jayanti Hospital,10.03721,76.22496,175,0
Kochi,Vypeen,Government Vocational Higher Secondary School,10.04945,76.21885,1186,0
Kochi,Vypeen,Santa Cruz Higher Secondary School,10.00675,76.23288,1539,0
Kochi,Vypeen,Rajagiri Seashore CMI School,9.99631,76.2329,1445,0
Kochi,Vypeen,"Government Upper Primary School, Puthuvypu",10.0023,76.22635,823,0
Kochi,Vypeen,Taluk Hospital Njarackal,10.04234,76.2226,353,0
Kochi,Vypeen,"E P School, Elankunnapuzha",10.03328,76.23057,241,0
Kochi,Vypeen,Marello Public School,10.03986,76.22497,1442,0
Kochi,Vypeen,"Government Fisheries Upper Primary School, Narakkal",10.04709,76.21482,555,0
Kochi,Vypeen,"Little Flower High School ,Njarakkal",10.04381,76.22114,437,0
Kochi,Vypeen,St. Joseph's Public School,10.04376,76.22065,352,0
Kochi,Vypeen,"Sacred Heart Girls Upper Primary School, Karthedom",10.02187,76.23434,407,0
Kochi,Vypeen,"IIV Upper Primary School,Malipuram",10.02006,76.22604,390,0
Kochi,Vypeen,"SKVA Lower Primary School,Narakkal",10.03834,76.21856,428,0
Kochi,Vypeen,"Talent Public School, Njarakkal",10.0389,76.21277,1526,0
Kochi,Vypeen,Assisi Vidyanikethan Public School,10.03358,76.21672,2122,0
Kochi,Vypeen,"Vivekananda Public School, Puthuvyppu",9.99395,76.23734,105,0
Kochi,Vypeen,"St. Mary's Lower Primary School, Mrikkumpadam",9.98778,76.2401,95,0
Kochi,Vypeen,School of Fishery Environment,9.98693,76.23038,266,0
Kochi,Vypeen,"St. Peter's Lower Primary School, Malipuram",10.01816,76.22619,55,0
Kochi,Vypeen,Carmel English Medium School,10.0127,76.22797,249,0
Kochi,Vypeen,SSSS Upper Primary School,10.00167,76.23523,308,0
Kochi,Vypeen,"St. Peter's Lower Primary School, Kurisungal",10.00118,76.23873,128,0
Kochi,Vypeen,"Govt. Community Health Centre, Malipuram",10.01897,76.22502,241,0
Kochi,Vypeen,"St. Joseph's Lower Primary School, Karthedom",10.02618,76.23225,106,0
Kochi,Vypeen,Elamkunnapuzha Government Lower Primary School,10.03042,76.22223,86,0
Kochi,Vypeen,Vypin Government Arts and Science College,10.02851,76.23102,299,0
Kochi,Vypeen,St Peter's Lower Primary School ground,10.01854,76.22605,170,0
Kochi,Vypeen,Amritha Hospital Ground,10.03454,76.22033,94,0
Kochi,Vypeen,"Infant Jesus Upper Primary School, Ochanthuruth",10.00074,76.23997,107,0
Kochi,Vypeen,Eshan Community Hall,9.99566,76.22361,136,0
Kochi,Vypeen,CMEP School Ochanthuruth,10.00739,76.23694,60,0
Kochi,Kochi,Sangeetha Nursing Home,9.95737,76.25082,54,0
Kochi,Kochi,"Tirumala Devaswom Higher Secondary School,Mattanchery",9.95835,76.25175,2154,0
Kochi,Kochi,"Government Girls Higher Secondary School,Mattanchery",9.95939,76.25178,1171,0
Kochi,Kochi,Y. N. P. Trust School,9.95437,76.25151,234,0
Kochi,Kochi,Sree Gujarathi School,9.96005,76.25565,927,0
Kochi,Kochi,Cochin College,9.94881,76.25232,6346,0
Kochi,Kochi,"Shri Gujarathi Vidyalaya High School, Mattancherry",9.95817,76.25516,684,0
Kochi,Kochi,Maharaja's College,9.97067,76.28176,9909,0
Kochi,Kochi,TDM Hall Complex,9.96783,76.28397,1272,0
Kochi,Kochi,School of Nursing,9.96123,76.26764,91,0
Kochi,Kochi,"Government Lower Primary School, Willingdon Island",9.9635,76.26893,671,0
Kochi,Kochi,Kochi Port Trust Hospital,9.96076,76.2696,70,0
Kochi,Kochi,"Kendriya Vidyalaya 2, Katribagh",9.94131,76.28247,2091,0
Kochi,Kochi,Kendriya Vidyalaya 1,9.94068,76.28292,1488,0
Kochi,Kochi,Naval Kindergarten,9.94574,76.28339,423,0
Kochi,Kochi,INHS Sanjivani Hospital,9.94703,76.28251,629,0
Kochi,Kochi,"ESI Dispensary , Fort Kochi",9.95725,76.24015,170,0
Kochi,Kochi,SBI Staff Training Centre,9.96356,76.23849,899,0
Kochi,Kochi,MMOVHSS,9.94888,76.25693,812,0
Kochi,Kochi,St John De Britto Anglo-Indian School,9.96325,76.23996,550,0
Kochi,Kochi,"St Francis Church Lower Primary School,Fort Kochi",9.9635,76.24123,463,0
Kochi,Kochi,The Delta Study,9.96628,76.24344,3061,0
Kochi,Kochi,Santa Cruz Higher Secondary School,9.96487,76.24209,1212,0
Kochi,Kochi,St Mary's Anglo-Indian Girls' High School,9.96551,76.24228,324,0
Kochi,Kochi,St Mary's Convent,9.96531,76.24272,544,0
Kochi,Kochi,"St. Mary's Anglo Indian Girls Higher Secondary School,Fort Kochi",9.95564,76.24334,891,0
Kochi,Kochi,YMCA,9.96296,76.24709,2348,0
Kochi,Kochi,P A Sayed Muhammed Community Hall,9.9667,76.24853,1332,0
Kochi,Kochi,General Hospital Ernakulam,9.97203,76.28103,1110,0
Kochi,Kochi,"Government Law College, Ernakulam",9.97469,76.27951,1986,0
Kochi,Kochi,Lakshmi Hospital,9.96641,76.28369,79,0
Kochi,Kochi,Krishna Hospital,9.97507,76.28522,108,0
Kochi,Kochi,Our Lady of Hope Anglo Indian LP School,9.97353,76.2429,176,0
Kochi,Kochi,Mill Hall,9.96024,76.2529,279,0
Kochi,Kochi,Edward Memorial Government School Ground,9.95056,76.2444,1402,0
Kochi,Kochi,Kendriya Vidyalaya Port Trust,9.95571,76.27177,2151,0
Kochi,Kochi,"Government Lower Primary School, Willingdon Island",9.96251,76.26922,413,0
Kochi,Kochi,Canossa Lower Primary And Upper Primary School Vypin,9.97354,76.24368,287,0
Kochi,Kochi,St Marks Public School,9.96308,76.24702,310,0
Kochi,Kochi,"Thirumala Devaswom Lower Primary School, Mattanchery",9.95588,76.25102,307,0
Kochi,Kochi,Government Upper Primary School Thamaraparambu,9.95897,76.24289,400,0
Kochi,Kochi,Government High School Willingdon Island,9.96292,76.27011,1515,0
Kochi,Kochi,Government Higher Secondary School Central Calvathy,9.96758,76.2495,481,0
Kochi,Kochi,Ssnkm Sharada Mandir Mattanchery Primary School,9.95702,76.25629,203,0
Kochi,Kochi,"Mass Lower Primary School, Mattanchery",9.96395,76.25277,332,0
Kochi,Kochi,Aaisa Bai Higher Secondary School,9.96328,76.25554,488,0
Kochi,Kochi,"Lady of Hope Anglo Indian High School, Vypin",9.975,76.24116,779,0
Kochi,Kochi,Designated School (Kochi),9.96647,76.2438,82,0
Kochi,Kochi,Taluk Headquarters Maharajas Hospital Karuvelippad,9.94329,76.26057,302,0
Kochi,Kochi,Taluk Head Quarters Hospital Fort Kochi,9.96568,76.24569,114,0
Kochi,Kochi,Seamanship School,9.94982,76.28252,115,0
Kochi,Kochi,cifnet ground,9.96551,76.28298,139,0
Kochi,Kochi,Kunhalu's Nursing Home,9.97272,76.28254,107,0
Kochi,Thrippunithura,Toc H Public School Thripunithura,9.93522,76.36216,839,0
Kochi,Thrippunithura,Shopping Complex,9.94973,76.33214,201,0
Kochi,Thrippunithura,RLV College of Music and Fine Arts,9.94223,76.34493,954,0
Kochi,Thrippunithura,The Choice School,9.95918,76.35254,5761,0
Kochi,Thrippunithura,Vijaya Kumara Menon Hospital,9.95274,76.34069,111,0
Kochi,Thrippunithura,Gregorian Public School,9.92704,76.3335,4897,0
Kochi,Thrippunithura,Sree Narayana Vidyapeedam Public School,9.9421,76.33892,3446,0
Kochi,Thrippunithura,Bhavans Vidya Mandir Eroor,9.96288,76.33053,1864,0
Kochi,Thrippunithura,SDKY Gurukula Vidyalayam Eroor,9.962,76.33953,292,0
Kochi,Thrippunithura,St Joseph's Upper Primary School Kodamkulamgara,9.95683,76.34361,315,0
Kochi,Thrippunithura,Chinmaya Vidyalaya Tripunithura,9.93924,76.34277,2961,0
Kochi,Thrippunithura,"KM Lower Primary School ,Eroor",9.96311,76.33442,221,0
Kochi,Thrippunithura,Government Girls Higher Secondary School,9.94747,76.34742,2175,0
Kochi,Thrippunithura,Designated School (Thrippunithura),9.94913,76.34301,223,0
Kochi,Thrippunithura,Designated Community Centre (Thrippunithura),9.94527,76.34602,261,0
Kochi,Thrippunithura,Mangayil High School Ground,9.93693,76.32697,2373,0
Kochi,Thrippunithura,Sree Venkateswara English Medium High School,9.94141,76.34098,1194,0
Kochi,Thrippunithura,"St. Fracnis Lower Primary School, Puthiyakavu",9.92569,76.35933,541,0
Kochi,Thrippunithura,CEZM Lower Primary School,9.94216,76.35247,340,0
Kochi,Thrippunithura,MDM Lower Primary School,9.95241,76.35681,780,0
Kochi,Thrippunithura,"Choorakad Government Upper Primary School, Thekkumbhagam",9.93076,76.35505,612,0
Kochi,Thrippunithura,Government Boys Vocational Higher Secondary School,9.94321,76.34875,3500,0
Kochi,Thrippunithura,St Joseph's Convent Girls Higher Secondary School Tripunithura,9.9536,76.3457,1245,0
Kochi,Thrippunithura,"St. George's Upper Primary School,Poonitjura",9.95334,76.32924,207,0
Kochi,Thrippunithura,Sree Narayana Dharma Paripalana Lower Primary School Irimpanam,9.96078,76.35765,282,0
Kochi,Thrippunithura,Lakemount Global Public School,9.95996,76.35849,272,0
Kochi,Thrippunithura,"Vocational Higher Secondary School, Irimpanam",9.95643,76.35886,740,0
Kochi,Thrippunithura,Government Ayurveda Hospital,9.94378,76.34907,167,0
Kochi,Thrippunithura,"St.Jame's English Medium Lower Primary School Ground , Poonithura",9.95344,76.32892,271,0
Kochi,Thrippunithura,Nair Service Society Higher Secondary School,9.9494,76.34241,2217,0
Kochi,Thrippunithura,Nair Service Society Women's College,9.94867,76.34272,1511,0
Kochi,Thrippunithura,Saraswathi Vilasam Lower Primary School,9.93533,76.34625,483,0
Kochi,Thrippunithura,Valiyathara Community Hall,9.92576,76.3501,171,0
Kochi,Thrippunithura,"Government Ayurveda College , Tripunithura",9.92465,76.35862,1636,0
Kochi,Thrippunithura,medical college of nursing,9.95964,76.3542,1275,0
Kochi,Thrippunithura,Muthoot Management Academy,9.94715,76.35138,423,0
Kochi,Thrippunithura,Chinmaya College Of Arts Commerce And Science,9.94745,76.34538,695,0
Kochi,Thrippunithura,Ayyankali Memmorial Community Hall,9.9342,76.33021,154,0
Kochi,Thrippunithura,Ambedkar Community Hall,9.93275,76.32898,76,0
Kochi,Thrippunithura,Govt Vocational Higher Secondary School Mangayil,9.93644,76.3279,592,0
Kochi,Thrippunithura,Government Lower Primary School Mangayil,9.93676,76.32644,267,0
Kochi,Thrippunithura,Designated School (Thrippunithura),9.96268,76.33004,730,0
Kochi,Ernakulam,Kendriya Vidyalaya Ernakulam,9.97111,76.29652,5921,0
Kochi,Ernakulam,St. Albert's College,9.98601,76.27867,2757,0
Kochi,Ernakulam,Maharaja's College,9.97067,76.28176,9909,0
Kochi,Ernakulam,"St. George's High School , Edappally",10.02268,76.30728,1207,0
Kochi,Ernakulam,Lourdes Hospital,10.00668,76.27739,1212,0
Kochi,Ernakulam,Lisie Hospital,9.98805,76.28814,1216,0
Kochi,Ernakulam,P V S Memorial Hospital Ltd,9.99345,76.29133,308,0
Kochi,Ernakulam,TDM Hall Complex,9.96783,76.28397,1272,0
Kochi,Ernakulam,Designated School (Ernakulam),10.01749,76.29429,953,0
Kochi,Ernakulam,Designated School (Ernakulam),10.01724,76.29354,657,0
Kochi,Ernakulam,Saint Teresa's College,9.97563,76.27894,1974,0
Kochi,Ernakulam,"Seventh Day Adventist Higher Secondary School, Ernakulam",9.98787,76.29278,495,0
Kochi,Ernakulam,Government Higher Secondary School for Girls,9.96794,76.28862,1960,0
Kochi,Ernakulam,Welcare Hospital,9.96801,76.31547,308,0
Kochi,Ernakulam,"St. Judes English Medium H igher Secondary School, Karnakodakam",9.9833,76.30505,1024,0
Kochi,Ernakulam,Chaithanya ENT Hospital,9.96642,76.2969,61,0
Kochi,Ernakulam,General Hospital Ernakulam,9.97203,76.28103,1110,0
Kochi,Ernakulam,"Government Law College, Ernakulam",9.97469,76.27951,1986,0
Kochi,Ernakulam,Indira Gandhi Co-operative Hospital,9.96877,76.29862,504,0
Kochi,Ernakulam,ESI Hospital,9.99408,76.28541,512,0
Kochi,Ernakulam,Lakshmi Hospital,9.96641,76.28369,79,0
Kochi,Ernakulam,Krishna Hospital,9.97507,76.28522,108,0
Kochi,Ernakulam,St. Augustine's High School,9.98944,76.2902,1400,0
Kochi,Ernakulam,"Sree narayana Higher Secondary School, Thrikkanarvattom",9.99659,76.28181,341,0
Kochi,Ernakulam,I G M Public School,10.02304,76.28742,296,0
Kochi,Ernakulam,Elamakkara Government Higher Secondary School,10.01981,76.29131,987,0
Kochi,Ernakulam,Saraswathi Vidyanikethan Ground,10.00643,76.28644,525,0
Kochi,Ernakulam,Darul Uloom Vocational Higher Secondary School,9.98479,76.28766,246,0
Kochi,Ernakulam,Akshaya E Centre,10.00428,76.29038,281,0
Kochi,Ernakulam,Designated School (Ernakulam),9.9772,76.27882,399,0
Kochi,Ernakulam,SNDP Branch No980,10.01211,76.29238,710,0
Kochi,Ernakulam,Arch Bishop Attipetty School Ground,10.01097,76.27326,110,0
Kochi,Ernakulam,"St Joseph Upper Primary School, Karithala",9.97437,76.28941,826,0
Kochi,Ernakulam,Railway Community Hall,9.96647,76.29246,265,0
Kochi,Ernakulam,Karithala Residency Hall,9.97357,76.29307,60,0
Kochi,Ernakulam,National Public School,10.00591,76.2958,641,0
Kochi,Ernakulam,"Teresa Spinelli Public School, Pottakuzhi",10.00397,76.28754,627,0
Kochi,Ernakulam,"Christ King Convent Lower Primary School, Ponnurunni",9.97486,76.31436,2982,0
Kochi,Ernakulam,"Nalanda Public School, Thammanam",9.98453,76.3143,738,0
Kochi,Ernakulam,"Pius Government High School, Edappally",10.02041,76.30812,658,0
Kochi,Ernakulam,"St. George's Lower Primary School, Edappally",10.02103,76.3069,510,0
Kochi,Ernakulam,"Campion School, Edappally",10.02402,76.29456,1975,0
Kochi,Ernakulam,Asha Kendram Special School,9.97138,76.28879,134,0
Kochi,Ernakulam,"Archbishop Attipetty Public School ground, Vaduthala",10.01165,76.27296,253,0
Kochi,Ernakulam,Don Bosco School Ground,10.01403,76.27536,1038,0
Kochi,Ernakulam,St Vincent Convent School,9.99645,76.31208,1043,0
Kochi,Ernakulam,Matha Nagar Public School,9.97637,76.296,993,0
Kochi,Ernakulam,"Government Higher Secondary School, Edappally",10.014,76.30026,4295,0
Kochi,Ernakulam,Designated School (Ernakulam),10.00978,76.27857,99,0
Kochi,Ernakulam,Chinmaya Vidyalya,10.01377,76.28166,3387,0
Kochi,Ernakulam,M.P.M school,9.98611,76.31139,378,0
Kochi,Ernakulam,Designated School (Ernakulam),10.02389,76.29432,437,0
Kochi,Ernakulam,St.Rita's School Ground,9.97817,76.31499,210,0
Kochi,Ernakulam,Clubhouse,9.97457,76.30882,76,0
Kochi,Ernakulam,cifnet ground,9.96551,76.28298,139,0
Kochi,Ernakulam,Kunhalu's Nursing Home,9.97272,76.28254,107,0
Kochi,Ernakulam,Snehabhavan Annexe,9.97758,76.29042,137,0
Kochi,Thrikkakara,Government Medical College Ernakulam,10.05328,76.35604,12255,0
Kochi,Thrikkakara,"St. George's High School , Edappally",10.02268,76.30728,1207,0
Kochi,Thrikkakara,Bhavan's Varuna Vidyalaya,10.02303,76.33548,2258,0
Kochi,Thrikkakara,School of Engineering CUSAT,10.0487,76.33127,11684,0
Kochi,Thrikkakara,Kunjali Marrakar School of Marine Engineering,10.04103,76.32977,4420,0
Kochi,Thrikkakara,Xavier Institute of Management & Entreprenuership,10.05501,76.34838,2086,0
Kochi,Thrikkakara,Albertian Institute of Science and Technology,10.05039,76.3293,13239,0
Kochi,Thrikkakara,"Government Lower Primary School, Thrikkakkara",10.04592,76.3636,440,0
Kochi,Thrikkakara,"Government Vocational Higher Secondary School, Thrikkakara",10.04656,76.36341,525,0
Kochi,Thrikkakara,Club House,10.03567,76.35899,161,0
Kochi,Thrikkakara,Rajagiri College of Social Sciences,10.0529,76.31484,1287,0
Kochi,Thrikkakara,"Assisi Vidyanikethan Public School, Chembumuku",10.01252,76.31746,5793,0
Kochi,Thrikkakara,"Naipunya Public School, Kochi",10.03269,76.33716,3814,0
Kochi,Thrikkakara,"Cardinal Higher Secondary School, Thrikkakara",10.03414,76.33427,1761,0
Kochi,Thrikkakara,St. Paul's College,10.05216,76.32836,9151,0
Kochi,Thrikkakara,Najath Public School,10.04445,76.31618,1929,0
Kochi,Thrikkakara,Little Flower Engineering Institute,10.04836,76.31946,2847,0
Kochi,Thrikkakara,Government Polytechnic College Kalamassery,10.05631,76.32533,17916,0
Kochi,Thrikkakara,Government ITI Kalamassery,10.05499,76.32734,5790,0
Kochi,Thrikkakara,Educational Society High School,10.05099,76.34358,2867,0
Kochi,Thrikkakara,Bharatmata College Thrikkakara,10.03073,76.33432,1446,0
Kochi,Thrikkakara,mary matha school ground,10.0191,76.32253,923,0
Kochi,Thrikkakara,Designated Social Facility (Thrikkakara),10.0174,76.34972,281,0
Kochi,Thrikkakara,Designated Social Facility (Thrikkakara),10.01746,76.35108,216,0
Kochi,Thrikkakara,Designated School (Thrikkakara),10.04627,76.31542,815,0
Kochi,Thrikkakara,Snehanilayam Special School,10.01024,76.32065,739,0
Kochi,Thrikkakara,Rajagiri Higher Secondary School,10.05391,76.31697,3468,0
Kochi,Thrikkakara,Rajagiri Public School,10.05234,76.31618,5786,0
Kochi,Thrikkakara,"St Paul's International School,Kalamassery",10.05463,76.32902,4440,0
Kochi,Thrikkakara,"Infant Jesus Lower Primary School, Thrikkakara",10.02585,76.3315,1485,0
Kochi,Thrikkakara,"Government Lower Primary School,Pallikara",10.05167,76.33381,194,0
Kochi,Thrikkakara,Vimukti Special School,10.05077,76.33225,153,0
Kochi,Thrikkakara,"St.Joseph's English Medium Higher Secondary School, Thrikkakkara",10.04722,76.32844,3058,0
Kochi,Thrikkakara,Nava Nirman Public School,10.01889,76.32601,606,0
Kochi,Thrikkakara,"St. Joseph's Lower Primary School, Kakkanad",10.02592,76.32204,447,0
Kochi,Thrikkakara,"Cochin Public School, Thrikkakara",10.03093,76.32668,870,0
Kochi,Thrikkakara,"Hill Valley Higher Secondary School, Thrikkakara",10.03518,76.32284,2491,0
Kochi,Thrikkakara,"Pius Government High School, Edappally",10.02041,76.30812,658,0
Kochi,Thrikkakara,"St. George's Lower Primary School, Edappally",10.02103,76.3069,510,0
Kochi,Thrikkakara,Mount Tabor Residential Central School,10.04358,76.31796,387,0
Kochi,Thrikkakara,"Darussalam Lower Primary School, Thrikkakkara",10.03551,76.33545,373,0
Kochi,Thrikkakara,"Sree Narayana Upper Primary School, Thrikkakkara",10.04365,76.35337,520,0
Kochi,Thrikkakara,Designated Social Facility (Thrikkakara),10.0352,76.33482,269,0
Kochi,Thrikkakara,St George Mini Parish Hall,10.02004,76.31709,136,0
Kochi,Thrikkakara,Rajagiri L P School,10.0542,76.3162,110,0
Kochi,Thrikkakara,Govt. Model Engineering College,10.02836,76.32846,6825,0
Kochi,Thrikkakara,"Government Upper Primary School, Kakkanad",10.00974,76.33597,299,0
Kochi,Thrikkakara,T H Muhammed Memmorial Auditorium,10.00952,76.34065,128,0
Kochi,Thrikkakara,A M paul Memmorial Hall,10.0101,76.33273,271,0
Kochi,Thrikkakara,Designated School (Thrikkakara),10.01525,76.33241,755,0
